Precinct,Total Voters,Kamala Harris,Kamala %,Donald Trump,Trump %,RFK,RFK%,Ward,shape_area,ward_precinct,shape_leng,precinct,ward,geometry,Kamala
12,636,524,82.39%,99,15.57%,13,2.04%,Ward 25,0.000135160132138,25012,0.0656670089252,12.0,25.0,"POLYGON ((-87.66588100040781 41.84511100037242, -87.6660239998077 41.85233099967593, -87.66116399961886 41.852418000090665, -87.66131999961823 41.857875999977466, -87.6564289997985 41.85795299993106, -87.6562759999374 41.852483000390244, -87.6451870002798 41.85266399974387, -87.64489999963524 41.850840000165924, -87.64416099973033 41.84943700021744, -87.6462459996531 41.84925299982614, -87.64967799963995 41.84827899987602, -87.65377699980866 41.84799300017687, -87.65676800014307 41.8482520004295, -87.6588429996047 41.84729000013345, -87.66154600014772 41.845441000302, -87.66314900032609 41.844684999613094, -87.6651649997649 41.844581000213054, -87.66538900020214 41.84503400041881, -87.66588100040781 41.84511100037242))",82.39
13,928,800,86.21%,120,12.93%,8,0.86%,Ward 25,0.0000275935994112,25013,0.0270700309734,13.0,25.0,"POLYGON ((-87.66115199996477 41.857879000115815, -87.6572039995649 41.86250100012108, -87.65186599981598 41.86258400035137, -87.650892999912 41.86228099986828, -87.65082200023511 41.859853000315745, -87.65647900030558 41.85976499985492, -87.6564289997985 41.85795299993106, -87.66115199996477 41.857879000115815))",86.21
14,1068,921,86.24%,137,12.83%,10,0.94%,Ward 25,0.0000365650057532,25014,0.0256371083266,14.0,25.0,"POLYGON ((-87.65630200023708 41.853801000016176, -87.65647900030558 41.85976499985492, -87.65094100032684 41.85985100022355, -87.65088999977365 41.858031999976845, -87.6515679995635 41.85802200041501, -87.65141100041728 41.8525750001362, -87.6562759999374 41.852483000390244, -87.65630200023708 41.853801000016176))",86.24
15,679,519,76.44%,152,22.39%,8,1.18%,Ward 25,0.0000203654857363,25015,0.0212177527111,15.0,25.0,"POLYGON ((-87.65083800007363 41.860325999645234, -87.650892999912 41.86228099986828, -87.64779199990085 41.862332000421524, -87.64785300001591 41.86386500006972, -87.64682100008906 41.86386600011587, -87.64683299974308 41.86417299988408, -87.64502099981922 41.8641960000454, -87.6449340003038 41.862371000421376, -87.64454200021311 41.86237699979876, -87.64446800039786 41.8599539995775, -87.65082200023511 41.859853000315745, -87.65083800007363 41.860325999645234))",76.44
16,882,718,81.41%,156,17.69%,8,0.91%,Ward 25,0.0000501670999705,25016,0.028323056175,16.0,25.0,"POLYGON ((-87.65144700027878 41.85387900001586, -87.6515679995635 41.85802200041501, -87.65088999977365 41.858031999976845, -87.65094100032684 41.85985100022355, -87.6442219998454 41.85995599966969, -87.64415000012235 41.85676500000483, -87.6451870002798 41.85266399974387, -87.65141100041728 41.8525750001362, -87.65144700027878 41.85387900001586))",81.41
17,417,331,79.38%,77,18.47%,9,2.16%,Ward 25,0.0000623921281587,25017,0.0347223987292,17.0,25.0,"POLYGON ((-87.64434500012163 41.84975599963975, -87.64489999963524 41.850840000165924, -87.64519399970328 41.85225899995294, -87.64512400007249 41.853114999857375, -87.64413799956901 41.85692600023475, -87.6442219998454 41.85995599966969, -87.64446800039786 41.8599539995775, -87.64454200021311 41.86237699979876, -87.64327200010268 41.86256899965968, -87.64233400001405 41.86241099956805, -87.63909399988813 41.862468000397946, -87.63885799979681 41.85555700005556, -87.63868499991275 41.85463499980545, -87.63916400041825 41.85436700003709, -87.63977799995467 41.85366700013202, -87.6425079999442 41.85002100016908, -87.64324899994136 41.849587999986284, -87.64416099973033 41.84943700021744, -87.64434500012163 41.84975599963975))",79.38
1,422,267,63.27%,149,35.31%,6,1.42%,Ward 26,0.0000260275453906,26001,0.0240110939369,1.0,26.0,"POLYGON ((-87.74613699982262 41.91738400037138, -87.74625499986831 41.92241600039812, -87.7417800003467 41.92246600000596, -87.74183600023116 41.92430000004503, -87.74163099977079 41.924303000183386, -87.74142200002524 41.91698499995784, -87.74611100042227 41.9169330002578, -87.74613699982262 41.91738400037138))",63.27
2,345,278,80.58%,62,17.97%,5,1.45%,Ward 26,0.000023293312087,26002,0.0271799637853,2.0,26.0,"POLYGON ((-87.71670200039694 41.905019000326654, -87.71630700016789 41.90456500007474, -87.71417800001468 41.904586000143865, -87.71425499996826 41.90684499999679, -87.71669800021249 41.90682199983547, -87.71675900032756 41.9086189999669, -87.71186699956235 41.90868000008197, -87.71167499970142 41.902787999966286, -87.71656200023608 41.90275400019697, -87.71670200039694 41.905019000326654))",80.58
3,596,518,86.91%,74,12.42%,4,0.67%,Ward 26,0.0000179281229448,26003,0.0171239495654,3.0,26.0,"POLYGON ((-87.71189600000037 41.91682599982011, -87.71193299990796 41.919165999811064, -87.70703999999597 41.91922499983394, -87.70691999985809 41.915578999871, -87.71186000013887 41.91552500007873, -87.71189600000037 41.91682599982011))",86.91
4,619,414,66.88%,198,31.99%,7,1.13%,Ward 26,0.0000349944658178,26004,0.0302041606714,4.0,26.0,"POLYGON ((-87.74945099976378 41.91688900002737, -87.75337499995624 41.916843999750824, -87.75353400009396 41.91866299999747, -87.75721599991842 41.91865100034346, -87.75726799961848 41.92044200019819, -87.74620999959177 41.92058399955198, -87.74608300003041 41.916473999775356, -87.74943099974081 41.91644100005214, -87.74945099976378 41.91688900002737))",66.88
5,505,403,79.80%,94,18.61%,8,1.58%,Ward 26,0.0000178979959986,26005,0.0172602324512,5.0,26.0,"POLYGON ((-87.71182300023122 41.90732000031785, -87.71190100023097 41.910058999823036, -87.70687699967374 41.91014700028387, -87.70700500018057 41.90957099980187, -87.70690299997341 41.906477000113505, -87.7117929997471 41.90641800009068, -87.71182300023122 41.90732000031785))",79.8
6,339,247,72.86%,84,24.78%,8,2.36%,Ward 26,0.0000169773611301,26006,0.0170842262089,6.0,26.0,"POLYGON ((-87.72020199992232 41.90995400037684, -87.7211790000108 41.91176100007016, -87.72149800033242 41.911758999977906, -87.72145400010197 41.912399999860156, -87.7221089997305 41.913650999993706, -87.71666000025874 41.913686999855194, -87.71656999970571 41.91076199986645, -87.71670000030474 41.90999699966187, -87.72020199992232 41.90995400037684))",72.86
7,560,451,80.54%,101,18.04%,8,1.43%,Ward 26,0.0000206493227224,26007,0.0206042606576,7.0,26.0,"POLYGON ((-87.71670000030474 41.91496600038067, -87.71682799991225 41.91911400011105, -87.71193299990796 41.919165999811064, -87.71186000013887 41.91552500007873, -87.71509800017253 41.915486000078886, -87.71504400038026 41.91370399973981, -87.71666000025874 41.913686999855194, -87.71670000030474 41.91496600038067))",80.54
8,487,381,78.23%,101,20.74%,5,1.03%,Ward 26,0.0000357689087377,26008,0.0274538630447,8.0,26.0,"POLYGON ((-87.7263910002444 41.91170600023179, -87.72661499978238 41.91899399997317, -87.72487599962767 41.91901600008839, -87.72151800035539 41.912543000159346, -87.72149800033242 41.911758999977906, -87.7211790000108 41.91176100007016, -87.72020199992232 41.90995400037684, -87.72633000012934 41.90987899961619, -87.7263910002444 41.91170600023179))",78.23
9,446,321,71.97%,119,26.68%,6,1.35%,Ward 26,0.0000242058398024,26009,0.0239036826716,9.0,26.0,"POLYGON ((-87.71972300031615 41.906341000137104, -87.72033499976038 41.9063339998143, -87.72045099971382 41.909946000007935, -87.71670000030474 41.90999699966187, -87.71669800021249 41.90682199983547, -87.71425499996826 41.90684499999679, -87.71417800001468 41.904586000143865, -87.71630700016789 41.90456500007474, -87.71670200039694 41.905019000326654, -87.71662300035115 41.90456199993639, -87.7196590000628 41.90453300039768, -87.71972300031615 41.906341000137104))",71.97
10,380,312,82.11%,59,15.53%,9,2.37%,Ward 26,0.0000238507911948,26010,0.0245545763279,10.0,26.0,"POLYGON ((-87.70881299991999 41.899171000441356, -87.71138399977173 41.900196000045405, -87.7118840003463 41.9000529997462, -87.7127830004351 41.90074300008944, -87.71654500035146 41.90224099992224, -87.71656200023608 41.90275400019697, -87.70679000015832 41.90285000012744, -87.70667400020488 41.89919499974952, -87.70881299991999 41.899171000441356))",82.11
11,388,309,79.64%,76,19.59%,3,0.77%,Ward 26,0.0000145134327473,26011,0.0198943033359,11.0,26.0,"POLYGON ((-87.71508200033401 41.914986000403644, -87.71509800017253 41.915486000078886, -87.70691999985809 41.915578999871, -87.70686399997356 41.913828000062196, -87.71504400038026 41.91370399973981, -87.71508200033401 41.914986000403644))",79.64
12,188,145,77.13%,41,21.81%,2,1.06%,Ward 26,0.00000670484423567,26012,0.012455824534,12.0,26.0,"POLYGON ((-87.71677300007383 41.90907000008048, -87.71670000030474 41.90999699966187, -87.71190100023097 41.910058999823036, -87.71186699956235 41.90868000008197, -87.71675900032756 41.9086189999669, -87.71677300007383 41.90907000008048))",77.13
13,260,211,81.15%,44,16.92%,5,1.92%,Ward 26,0.00000896053499611,26013,0.0145509046275,13.0,26.0,"POLYGON ((-87.70685799969687 41.91017599982257, -87.70694800024995 41.913714000201026, -87.70686399997356 41.913828000062196, -87.70453300039759 41.913853000315775, -87.7045310003054 41.91064900005136, -87.7033909998947 41.91066399984379, -87.70336899977947 41.910176999868725, -87.70685799969687 41.91017599982257))",81.15
14,327,228,69.72%,90,27.52%,9,2.75%,Ward 26,0.0000207856579871,26014,0.0207512142791,14.0,26.0,"POLYGON ((-87.73142100017895 41.909803999754836, -87.73365499977837 41.90977500021615, -87.7336699995708 41.91029399986825, -87.73489000007339 41.91027699998365, -87.73493200021159 41.91159599965572, -87.73616200027608 41.91157999981721, -87.73622400043723 41.91352200034009, -87.73011100002259 41.91359500010923, -87.7299990002536 41.909822999731716, -87.73019600034507 41.909822999731716, -87.73018099965338 41.909333999664405, -87.73140500034043 41.909316999779776, -87.73142100017895 41.909803999754836))",69.72
15,387,264,68.22%,117,30.23%,6,1.55%,Ward 26,0.0000215252441334,26015,0.0192703751678,15.0,26.0,"POLYGON ((-87.73627500009115 41.91522699982624, -87.73632799983727 41.917045000026796, -87.73022199974548 41.91711899984204, -87.73011100002259 41.91359500010923, -87.73622400043723 41.91352200034009, -87.73627500009115 41.91522699982624))",68.22
16,597,509,85.26%,81,13.57%,7,1.17%,Ward 26,0.0000177972581449,26016,0.0170375092126,16.0,26.0,"POLYGON ((-87.71168900034706 41.90325099973391, -87.7117929997471 41.90641800009068, -87.70690299997341 41.906477000113505, -87.70679000015832 41.90285000012744, -87.71167499970142 41.902787999966286, -87.71168900034706 41.90325099973391))",85.26
17,492,404,82.11%,84,17.07%,4,0.81%,Ward 26,0.0000155228532989,26017,0.0158697473307,17.0,26.0,"POLYGON ((-87.70203500031499 41.91562400014754, -87.70208900010721 41.91744499958714, -87.69771599989343 41.917484999633075, -87.69761299964017 41.91400300003846, -87.70197900043047 41.91388499999282, -87.70203500031499 41.91562400014754))",82.11
18,367,244,66.49%,115,31.34%,8,2.18%,Ward 26,0.0000202646449905,26018,0.0257838791584,18.0,26.0,"POLYGON ((-87.75732100026391 41.92226599977612, -87.74625499986831 41.92241600039812, -87.74620999959177 41.92058399955198, -87.75726799961848 41.92044200019819, -87.75732100026391 41.92226599977612))",66.49
19,558,489,87.63%,62,11.11%,7,1.25%,Ward 26,0.0000174293398418,26019,0.0169101685436,19.0,26.0,"POLYGON ((-87.70689200036549 41.91467599959776, -87.70697599974255 41.9174020003021, -87.70208900010721 41.91744499958714, -87.70197900043047 41.91388499999282, -87.70686399997356 41.913828000062196, -87.70689200036549 41.91467599959776))",87.63
20,668,604,90.42%,59,8.83%,5,0.75%,Ward 26,0.0000207286369248,26020,0.01899359959,20.0,26.0,"POLYGON ((-87.68779099995464 41.90207999969225, -87.68780499970092 41.90251600001346, -87.69193999973118 41.902482000244156, -87.69203899979999 41.90662099955954, -87.68712299972663 41.90666599983609, -87.68700599972709 41.90208700001511, -87.68779099995464 41.90207999969225))",90.42
21,396,240,60.61%,152,38.38%,4,1.01%,Ward 26,0.0000451552498096,26021,0.0278276495847,21.0,26.0,"POLYGON ((-87.74142200002524 41.91698499995784, -87.74157800002462 41.922532000351566, -87.73649500034395 41.922534999590596, -87.73622400043723 41.91352200034009, -87.73819200036047 41.91357400004012, -87.74130099984126 41.9139060000619, -87.74142200002524 41.91698499995784))",60.61
22,404,272,67.33%,123,30.45%,9,2.23%,Ward 26,0.0000197264865197,26022,0.0187138192815,22.0,26.0,"POLYGON ((-87.72891199958906 41.90804100029197, -87.72893099956593 41.908652999736205, -87.73015999958426 41.90863399975933, -87.73019600034507 41.909822999731716, -87.7299990002536 41.909822999731716, -87.73011100002259 41.91359500010923, -87.72645000026728 41.913644999717, -87.72632900008324 41.90981999959336, -87.72649100035932 41.90935399968737, -87.72646500005965 41.90807700015346, -87.72891199958906 41.90804100029197))",67.33
23,589,458,77.76%,120,20.37%,11,1.87%,Ward 26,0.0000364456191747,26023,0.0249655599729,23.0,26.0,"POLYGON ((-87.7221089997305 41.913650999993706, -87.72487599962767 41.91901600008839, -87.71682799991225 41.91911400011105, -87.71666000025874 41.913686999855194, -87.7221089997305 41.913650999993706))",77.76
24,361,255,70.64%,103,28.53%,3,0.83%,Ward 26,0.0000173513512877,26024,0.0180324011118,24.0,26.0,"POLYGON ((-87.73011400016094 41.91368999999356, -87.73022199974548 41.91711899984204, -87.72900000004995 41.91713499968057, -87.72905399984217 41.918965999581246, -87.72661499978238 41.91899399997317, -87.72645000026728 41.913644999717, -87.73011100002259 41.91359500010923, -87.73011400016094 41.91368999999356))",70.64
25,563,477,84.72%,76,13.50%,10,1.78%,Ward 26,0.0000180212429209,26025,0.0171761682458,25.0,26.0,"POLYGON ((-87.69701299985002 41.90839599957576, -87.69703399991914 41.910227000375805, -87.6921100003762 41.91027699998364, -87.69203899979999 41.90662099955954, -87.69696899961957 41.90657800027452, -87.69701299985002 41.90839599957576))",84.72
26,725,607,83.72%,109,15.03%,9,1.24%,Ward 26,0.0000204062745232,26026,0.0181611836185,26.0,26.0,"POLYGON ((-87.69687899996586 41.902924999988784, -87.69696899961957 41.90657800027452, -87.69203899979999 41.90662099955954, -87.69193999973118 41.902482000244156, -87.69686800035788 41.90243099969093, -87.69687899996586 41.902924999988784))",83.72
27,709,578,81.52%,122,17.21%,9,1.27%,Ward 26,0.000118060728038,26027,0.0522251481875,27.0,26.0,"POLYGON ((-87.70104399958086 41.898032000076796, -87.70192899992338 41.89802199961565, -87.7019510000386 41.89923799993381, -87.70667400020488 41.89919499974952, -87.70700500018057 41.90957099980187, -87.70687699967374 41.91014700028387, -87.69703399991914 41.910227000375805, -87.69681499971244 41.900199000183754, -87.69434900020616 41.900219000206725, -87.69432700009094 41.89930300023331, -87.69679100040429 41.899283000210346, -87.69676300001244 41.898073000168885, -87.70043500027498 41.89803600026124, -87.70039500022904 41.896337000152464, -87.70102899978849 41.89661699957493, -87.70104399958086 41.898032000076796))",81.52
28,632,543,85.92%,82,12.97%,7,1.11%,Ward 26,0.0000180765436106,26028,0.0170890090678,28.0,26.0,"POLYGON ((-87.70192699983113 41.91214199965362, -87.70197900043047 41.91388499999282, -87.69709299994196 41.91387999976223, -87.69703399991914 41.910227000375805, -87.70186599971606 41.91017199963812, -87.70192699983113 41.91214199965362))",85.92
29,708,546,77.12%,156,22.03%,6,0.85%,Ward 26,0.0000359704773664,26029,0.0271817689898,29.0,26.0,"POLYGON ((-87.716684999613 41.91005599968469, -87.71666000025874 41.913686999855194, -87.70686399997356 41.913828000062196, -87.70687699967374 41.91014700028387, -87.716684999613 41.91005599968469))",77.12
30,280,270,96.43%,8,2.86%,2,0.71%,Ward 26,0.000009228173397,26030,0.0126273447396,30.0,26.0,"POLYGON ((-87.70193500020008 41.91017199963812, -87.70336899977947 41.910176999868725, -87.7033909998947 41.91066399984379, -87.7045310003054 41.91064900005136, -87.70453300039759 41.913853000315775, -87.70197900043047 41.91388499999282, -87.70193500020008 41.91017199963812))",96.43
31,431,296,68.68%,126,29.23%,9,2.09%,Ward 26,0.0000207370526011,26031,0.0192106282752,31.0,26.0,"POLYGON ((-87.72583299969313 41.90808000029181, -87.72646500005965 41.90807700015346, -87.72649100035932 41.90935399968737, -87.72633000012934 41.90987899961619, -87.72045099971382 41.909946000007935, -87.72033499976038 41.9063339998143, -87.72530499962602 41.90622700027592, -87.72580300010833 41.90641399990624, -87.72583299969313 41.90808000029181))",68.68
32,503,423,84.10%,74,14.71%,6,1.19%,Ward 26,0.0000180003308115,26032,0.0171721962055,32.0,26.0,"POLYGON ((-87.69702999973464 41.910284000306426, -87.69709399998806 41.91390700010798, -87.69220300016826 41.91395000029234, -87.6921100003762 41.91027699998364, -87.69702999973464 41.910284000306426))",84.1
1,745,583,78.26%,146,19.60%,16,2.15%,Ward 27,0.0000414473696021,27001,0.0344155966382,1.0,27.0,"POLYGON ((-87.6608779999197 41.88994999969276, -87.66004099999213 41.8899590001078, -87.65743400027884 41.89306899963469, -87.65738499981785 41.89522700022593, -87.6512439999106 41.89114299984959, -87.64762600033959 41.89118099980334, -87.64762200015514 41.88904900041109, -87.6607769997587 41.88890600011189, -87.6608779999197 41.88994999969276))",78.26
